prcp(mm/day),srad(W/m2),swe(kg/m2),tmax(C),tmin(C),vp(Pa),fapar(-),lat,lon,elev_measured(m),elev_Daymet(m),CO2(ppm),t(C),year_mean,yday_mean
2.86,3521.47,0.0,21.77,8.37,1184.702857142857,,19.55309,-155.31731,1685.0,1742.0,383.13000000000005,15.287857142857145,2007.0,144.0
0.0,3743.6,0.0,23.12,8.8,1187.47,,19.55309,-155.31731,1685.0,1742.0,383.2414285714285,15.719285714285714,2007.0,151.0
25.27,3028.1900000000005,0.0,23.34,9.4,1248.2271428571428,,19.55309,-155.31731,1685.0,1742.0,383.38999999999993,15.963571428571427,2007.0,158.0
62.99,2520.3199999999997,0.0,21.78,9.39,1303.5871428571427,,19.55309,-155.31731,1685.0,1742.0,383.38999999999993,15.540714285714287,2007.0,165.0
38.839999999999996,2857.0299999999997,0.0,22.14,8.63,1188.1571428571428,,19.55309,-155.31731,1685.0,1742.0,383.38999999999993,15.082857142857142,2007.0,172.0
33.55,2776.6000000000004,0.0,21.64,9.45,1296.9428571428573,,19.55309,-155.31731,1685.0,1742.0,383.4285714285714,15.740714285714287,2007.0,179.0
8.639999999999999,3319.4500000000003,0.0,22.74,9.85,1293.0957142857144,,19.55309,-155.31731,1685.0,1742.0,383.65999999999997,16.279285714285713,2007.0,186.0
18.52,3441.81,0.0,23.92,10.28,1402.6128571428574,,19.55309,-155.31731,1685.0,1742.0,383.65999999999997,17.562857142857144,2007.0,193.0
114.88,3019.5099999999998,0.0,23.59,10.39,1357.3428571428574,,19.55309,-155.31731,1685.0,1742.0,383.65999999999997,16.702142857142857,2007.0,200.0
15.3,3408.21,0.0,22.35,8.19,1208.1742857142858,,19.55309,-155.31731,1685.0,1742.0,383.65999999999997,15.54142857142857,2007.0,207.0
56.91,2826.8,0.0,22.5,9.47,1255.4785714285713,,19.55309,-155.31731,1685.0,1742.0,383.4171428571429,15.650000000000002,2007.0,214.0
14.61,3111.6400000000003,0.0,22.73,8.79,1224.9071428571428,,19.55309,-155.31731,1685.0,1742.0,383.32000000000005,15.842142857142857,2007.0,221.0
70.8,2360.7,0.0,23.09,10.12,1349.09,,19.55309,-155.31731,1685.0,1742.0,383.32000000000005,15.800714285714283,2007.0,228.0
7.700000000000001,3589.4399999999996,0.0,23.14,9.2,1234.777142857143,,19.55309,-155.31731,1685.0,1742.0,383.32000000000005,16.05142857142857,2007.0,235.0
20.29,3093.82,0.0,22.42,9.21,1261.1657142857143,,19.55309,-155.31731,1685.0,1742.0,383.5828571428571,15.727857142857143,2007.0,242.0
32.76,3244.6,0.0,22.27,8.49,1231.7100000000003,,19.55309,-155.31731,1685.0,1742.0,384.24000000000007,15.845,2007.0,249.0
57.739999999999995,2683.4800000000005,0.0,22.33,9.15,1260.767142857143,,19.55309,-155.31731,1685.0,1742.0,384.24000000000007,15.438571428571427,2007.0,256.0
60.019999999999996,2395.67,0.0,20.47,9.83,1330.047142857143,,19.55309,-155.31731,1685.0,1742.0,384.24000000000007,15.522857142857143,2007.0,263.0
50.39999999999999,2581.4100000000003,0.0,21.45,10.67,1338.8485714285714,,19.55309,-155.31731,1685.0,1742.0,384.24000000000007,15.709999999999999,2007.0,270.0
50.47,2648.87,0.0,20.74,10.11,1310.7642857142857,,19.55309,-155.31731,1685.0,1742.0,384.36000000000007,15.452857142857143,2007.0,277.0
14.830000000000002,3339.0599999999995,0.0,22.5,7.23,1176.9857142857145,,19.55309,-155.31731,1685.0,1742.0,384.36000000000007,15.352857142857143,2007.0,284.0
31.25,2785.0499999999997,0.0,22.68,8.84,1212.31,,19.55309,-155.31731,1685.0,1742.0,384.36000000000007,15.31642857142857,2007.0,291.0
44.74,2343.59,0.0,21.96,8.66,1230.7414285714287,,19.55309,-155.31731,1685.0,1742.0,384.36000000000007,15.168571428571429,2007.0,298.0
82.49,2168.89,0.0,20.06,8.59,1199.8300000000002,,19.55309,-155.31731,1685.0,1742.0,384.4628571428571,14.441428571428572,2007.0,305.0
69.45,2132.36,0.0,21.41,8.48,1238.2171428571426,,19.55309,-155.31731,1685.0,1742.0,384.54,15.398571428571428,2007.0,312.0
13.530000000000001,2796.45,0.0,21.74,7.64,1193.7457142857143,,19.55309,-155.31731,1685.0,1742.0,384.54,15.221428571428573,2007.0,319.0
67.66,2251.03,0.0,20.88,6.59,1075.9171428571428,,19.55309,-155.31731,1685.0,1742.0,384.54,13.660714285714283,2007.0,326.0
49.64999999999999,2375.83,0.0,22.11,8.06,1213.392857142857,,19.55309,-155.31731,1685.0,1742.0,384.5314285714286,14.755714285714287,2007.0,333.0
279.52000000000004,1633.6999999999998,0.0,20.69,8.7,1267.5714285714287,,19.55309,-155.31731,1685.0,1742.0,384.50999999999993,14.233571428571429,2007.0,340.0
218.42000000000002,1662.53,0.0,18.48,7.79,1120.05,,19.55309,-155.31731,1685.0,1742.0,384.50999999999993,12.508571428571429,2007.0,347.0
75.02000000000001,2098.07,0.0,18.2,6.81,1087.4371428571428,,19.55309,-155.31731,1685.0,1742.0,384.50999999999993,12.559285714285712,2007.0,354.0
232.67000000000002,1672.2599999999998,0.0,16.64,8.47,1167.9314285714286,,19.55309,-155.31731,1685.0,1742.0,384.50999999999993,12.422142857142857,2007.0,361.0
18.45,2319.84,0.0,19.73,7.92,1109.9385714285713,,19.55309,-155.31731,1685.0,1742.0,384.9471428571428,13.411428571428571,2007.857142857143,55.142857142857146
